id_epica,periodo,codigo_proceso,procedimiento,actividad,matched_proc_codes,matched_codigo_arquetipo,matched_nombre_arquetipo
7026161,2026Q1,T160642,Gestionar novedades,8\. descartar la instrucción ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar causación,editar causación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,c002 validar motor de reglas ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,indexar documentos soporte ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,c009 monitorear cumplimiento del pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar causación,c011: validar cambios a la causación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar novedades,10\. resolver novedad interna ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,c001: realizar validaciones del cargue ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Reversar comisión e IVA de comisión,informar resultado ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones orquestador analítico,generar liquidación mensual ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Dispersar fondos,aprobar lectura esporádica ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Recaudar pagos Aliados,enviar notificación de documentos vencidos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Facturar egresos y pago a terceros,realizar pago de obligación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Facturar egresos y pago a terceros,inscribir cuenta tercero ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Facturar egresos y pago a terceros,comparar prefactura vs pedido ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Gestionar ingresos y gastos de Ecosistemas,gestionar cobro de cartera al aliado ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Gestionar ingresos y gastos de ecosistemas,liquidar pagos al tercero ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Facturar egresos y pago a terceros,almacenar factura ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Facturar egresos y pago a terceros,recibir novedad ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Recaudar pagos Aliados,realizar pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Facturar egresos y pago a terceros,c013: verificar presupuesto ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones orquestador analítico,escalar solicitud de reversión wompi ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Facturar egresos y pago a terceros,solicitar ajuste a tercero ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones semiautomático,generar plantilla de dipersión devolución ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Generar Facturacion Electronica,c007: revisar vigencia plan facturador ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones orquestador analítico,revisar novedad ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones orquestador analítico,recibir respuesta de la novedad ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Generar Facturación electrónica,escalar novedad para actualización ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Reversar comisión e IVA de comisión,consultar transacción ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Recaudar pagos Aliados,m:gestionar ingresos y gastos p:generar facturación electrónica negocios digitales ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Generar Facturación electrónica,administrar clientes ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Gestionar ingresos y gastos de Ecosistemas,c003: validar insumos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Gestionar ingresos y gastos de ecosistemas,liquidar comisiones cobro a tercero automático ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Recaudar pagos Aliados,registrar trazabilidad ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Reversar comisión e IVA de comisión,generar informe de devoluciones ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones semiautomático,dispersar fondos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Dispersar fondos,obtener archivo de dispersión ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Facturar egresos y pago a terceros,notificar aprobación para pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Gestionar ingresos y gastos de ecosistemas,notificar al tercero ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Dispersar fondos,c003: confirmar liquidación con insumos de dispersión ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Recaudar pagos Aliados,recibir comprobantes de pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Facturar egresos y pago a terceros,solicitar replicación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Recaudar pagos Aliados,identificar entradas de dinero ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Recaudar pagos Aliados,enviar notificación de documentos prox a vencer ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones orquestador analítico,c001: verificar calidad y completitud de insumos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Facturar egresos y pago a terceros,ajustar factura ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Generar Facturacion Electronica,m: cumplimiento de los servicios p: administrar el servicio ecosistemas ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Generar Facturacion Electronica,eliminar productos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Generar Facturacion Electronica,ingresar a aplicativo ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones semiautomático,m: gestión financiera p: gestionar ingresos y gastos de ecosistemas ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Dispersar fondos,diligenciar formato de dispersión ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Procedimiento contingente,conciliar insumos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Gestionar ingresos y gastos de Ecosistemas,elaborar documento de soporte manual ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Generar Facturacion Electronica,descargar documentos emitidos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones semiautomático,identificar medio de pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Recaudar pagos Aliados,ajustar retención en dito ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Facturar egresos y pago a terceros,c001:validar obligación tributaria ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Gestionar ingresos y gastos de ecosistemas,administrar proceso contable ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Generar Facturacion Electronica,c005: revisar cierre de solicitudes ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Gestionar ingresos y gastos de ecosistemas,vender productos y/o servicios ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones semiautomático,realizar cálculo de reliquidación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones orquestador analítico,generar plantilla dispersión semanal ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Recaudar pagos Aliados,m: gestión financiera p: gestionar ingresos y gastos de ecosistemas ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Facturar egresos y pago a terceros,c014: revisar solicitud ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones semiautomático,cerrar requerimiento ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones,realizar solicitud de ajuste ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones semiautomático,almacenar resultado en lz ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones orquestador analítico,validar estado de la trx ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Reversar comisión e IVA de comisión,verificar cobro de comisión e iva ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Facturar egresos y pago a terceros,solicitar factura al tercero ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Generar Facturación electrónica,crear productos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones orquestador analítico,realizar cálculo de reliquidación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Procedimiento contingente,limpiar insumos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Facturar egresos y pago a terceros,realizar ajustes ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Dispersar fondos,c006: verificar solicitud de dispersión ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Generar Facturacion Electronica,administrar clientes ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Facturar egresos y pago a terceros,c003:verificar y aprobar inscripción ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Gestionar ingresos y gastos de ecosistemas,aprobación de pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones orquestador analítico,generar alerta ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Generar Facturación electrónica,gestionar la inconsistencia ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Generar Facturacion Electronica,m: administrar el servicio ecosistemas p: radicar requerimientos aliados ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Recaudar pagos Aliados,revisar pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones orquestador analítico,generar histórico de dispersión ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Generar Facturación electrónica,c007: revisar vigencia plan facturador ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Gestionar ingresos y gastos de ecosistemas,conciliar cuenta contable ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Recaudar pagos Aliados,c002: validar pago de factura ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Gestionar ingresos y gastos de Ecosistemas,generar cobros manual ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones orquestador analítico,dispersar fondos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Generar Facturación electrónica,definir producto ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Generar Facturación electrónica,c001: revisar solicitud e insumos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Facturar egresos y pago a terceros,notificar proveedor contable ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Reversar comisión e IVA de comisión,revisar estado del prestamo ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Facturar egresos y pago a terceros,realizar ajuste al presupuesto. ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Gestionar ingresos y gastos de Ecosistemas,m: cumplimiento de los servicios p: afiliar - desafiliar al servicio ecosistemas ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Dispersar fondos,recibir respuesta del procesamiento ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Facturar egresos y pago a terceros,responder solicitud al proveedor. ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Gestionar ingresos y gastos de Ecosistemas,reintentar cobro ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Gestionar ingresos y gastos de Ecosistemas,generar cobros manuales ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Generar Facturación electrónica,enviar factura ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Gestionar ingresos y gastos de ecosistemas,afiliar aliado ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Facturar egresos y pago a terceros,radicar / modificar pedido. ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Gestionar ingresos y gastos de Ecosistemas,c001: verificar resultado de la dispersión ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Gestionar ingresos y gastos de Ecosistemas,m: gestión de la relación con clientes p: gestionar el uso del servicio de ecosistemas ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7022987,2026Q1,T081001,Liquidar comisiones,procedimiento contingente ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
